"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 27 04:22:03 GMT 2024","Sun Oct 27 04:22:53 GMT 2024","49575","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivityWithCustomSettings","Verify if a teacher can create competition activity with custom settings","Check if an existing teacher can create competition activity with custom settings"
"passed","Sun Oct 27 04:27:09 GMT 2024","Sun Oct 27 04:27:35 GMT 2024","25793","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewParentLogIn","Verify if a parent is able to sign up and then log in using username and password credentials","Check if a new user can create a parent's account, log out and then log in (Positive case)"
"unknown","Sun Oct 27 04:20:28 GMT 2024","Sun Oct 27 04:20:28 GMT 2024","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromSecondClass","studentsFromSecondClass","Actions with the second class"
"unknown","Sun Oct 27 04:20:29 GMT 2024","Sun Oct 27 04:20:29 GMT 2024","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","createTeacherAccount","createTeacherAccount","Creating a teacher"
"unknown","Sun Oct 27 04:20:29 GMT 2024","Sun Oct 27 04:20:29 GMT 2024","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"passed","Sun Oct 27 04:28:50 GMT 2024","Sun Oct 27 04:30:57 GMT 2024","127806","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
"failed","Sun Oct 27 04:26:06 GMT 2024","Sun Oct 27 04:26:27 GMT 2024","20270","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaTeacherEmail","Verify if a student send request to join to teacher and teacher can accept it","A student can send request to join to a teacher using teacher email. Teacher can accept this request"
"failed","Sun Oct 27 04:20:29 GMT 2024","Sun Oct 27 04:21:17 GMT 2024","47854","Gradle suite","Gradle test","ActivityTests","ActivityTests","studentCanCompleteSpecificPassageActivity","Verify if students can complete specific passage activity","Check if teacher can create an activity, activity is started and new student can complete pretest, start activity, complete next quiz and complete activity"
"failed","Sun Oct 27 04:39:38 GMT 2024","Sun Oct 27 04:40:46 GMT 2024","68188","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithClever","Verify if a student can sign up with Clever","A student can sign up with Clever, log out and login with Clever again"
"passed","Sun Oct 27 04:28:29 GMT 2024","Sun Oct 27 04:28:37 GMT 2024","8087","Gradle suite","Gradle test","LoginTests","LoginTests","checkStudentLogIn","Verify if an existing student is able to log in using username and password credentials","Check if an existing student can log in (Positive case)"
"failed","Sun Oct 27 04:26:49 GMT 2024","Sun Oct 27 04:27:09 GMT 2024","20175","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkTeacherRejectStudentRequest","Verify if a student send request to join to teacher and teacher can reject it","A student can send request to join to a teacher using teacher email. Teacher can reject this request"
"failed","Sun Oct 27 04:45:03 GMT 2024","Sun Oct 27 04:46:15 GMT 2024","71418","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithClever","Verify if a teacher can sign up with Clever","A teacher can sign up with Clever and log out. Teacher can log in to the system with Clever"
"failed","Sun Oct 27 04:25:44 GMT 2024","Sun Oct 27 04:26:06 GMT 2024","21783","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaClassCode","Verify if a student can join to teacher class with class code","A student can join to class using class code"
"failed","Sun Oct 27 04:38:56 GMT 2024","Sun Oct 27 04:39:37 GMT 2024","41165","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToMS","Verify if a teacher can link account to Microsoft","A teacher can link account to Microsoft through social feature"
"passed","Sun Oct 27 04:27:35 GMT 2024","Sun Oct 27 04:28:01 GMT 2024","25302","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewStudentLogIn","Verify if a student is able to sign up and then log in using username and password credentials","Check if a new user can create a student's account, log out and then log in (Positive case)"
"failed","Sun Oct 27 04:37:38 GMT 2024","Sun Oct 27 04:38:17 GMT 2024","38162","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToClever","Verify if a teacher can link account to Clever","A teacher can link account to Clever through social feature"
"passed","Sun Oct 27 04:44:32 GMT 2024","Sun Oct 27 04:45:03 GMT 2024","30454","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreationWithAdditionalInfoAsPremiumTeacher","Verify if a prem teacher can create classes with additional options","A prem teacher can create classes with all additional settings"
"passed","Sun Oct 27 04:44:12 GMT 2024","Sun Oct 27 04:44:32 GMT 2024","19580","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreationWithAdditionalInfoAsNonPremiumTeacher","Verify if a non prem teacher can create classes with additional options","A non prem teacher can create classes with available additional settings"
"failed","Sun Oct 27 04:46:54 GMT 2024","Sun Oct 27 04:48:05 GMT 2024","71725","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithGoogle","Verify if a teacher can sign up with Google","A teacher can sign up with Google and log out. Teacher can log in to the system with Google"
"failed","Sun Oct 27 04:50:16 GMT 2024","Sun Oct 27 04:50:35 GMT 2024","18323","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidUsername","Verify if a user ISN'T able to log in using invalid username","Check if a user can't log in using not correct username (Negative case)"
"failed","Sun Oct 27 04:22:53 GMT 2024","Sun Oct 27 04:23:32 GMT 2024","38538","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"failed","Sun Oct 27 04:49:21 GMT 2024","Sun Oct 27 04:49:38 GMT 2024","16486","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsername","Verify if a teacher can sign up with username and password","A teacher can sign up with username. Select school page and pricing page are skipped. No linked school for this teacher in BO. Teacher can log in to the system"
"failed","Sun Oct 27 04:28:01 GMT 2024","Sun Oct 27 04:28:19 GMT 2024","17837","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewTeacherLogIn","Verify if a teacher is able to sign up and then log in using username and password credentials","Check if a new user can create a teacher's account, log out and then log in (Positive case)"
"failed","Sun Oct 27 04:26:27 GMT 2024","Sun Oct 27 04:26:48 GMT 2024","21399","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentLinkClassOnSigningUp","Verify if a student can join a class during signing up","A student can join to class during signing up"
"passed","Sun Oct 27 04:43:42 GMT 2024","Sun Oct 27 04:44:12 GMT 2024","29700","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreation","Verify if a teacher can create classes","A teacher can create a few classes only with the class name"
"failed","Sun Oct 27 04:24:57 GMT 2024","Sun Oct 27 04:25:21 GMT 2024","24616","Gradle suite","Gradle test","AddStudentsTests","AddStudentsTests","checkClassAndStudentCreation","Verify if a teacher can create classes and add students to these classes","A teacher can create classes, then add students to these classes. These students can log in to the system "
"passed","Sun Oct 27 04:34:33 GMT 2024","Sun Oct 27 04:35:53 GMT 2024","79927","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"unknown","Sun Oct 27 04:20:28 GMT 2024","Sun Oct 27 04:20:28 GMT 2024","1","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewTeacherStudent","Verify if a new student who was created by a teacher can get a pretest and complete it","A student who was created by a teacher can complete a pretest with random answers"
"passed","Sun Oct 27 04:25:22 GMT 2024","Sun Oct 27 04:25:43 GMT 2024","21311","Gradle suite","Gradle test","BOTests","BOTests","makeTeacherPrem","Verify if an admin can make teacher premium","An admin can make teacher premium"
"passed","Sun Oct 27 04:28:20 GMT 2024","Sun Oct 27 04:28:28 GMT 2024","8409","Gradle suite","Gradle test","LoginTests","LoginTests","checkParentLogIn","Verify if an existing parent is able to log in using username and password credentials","Check if an existing parent can log in (Positive case)"
"passed","Sun Oct 27 04:28:38 GMT 2024","Sun Oct 27 04:28:49 GMT 2024","11107","Gradle suite","Gradle test","LoginTests","LoginTests","checkTeacherLogIn","Verify if an existing teacher is able to log in using username and password credentials","Check if an existing teacher can log in (Positive case)"
"failed","Sun Oct 27 04:42:00 GMT 2024","Sun Oct 27 04:43:16 GMT 2024","75124","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithMicrosoft","Verify if a student can sign up with Microsoft","A student can sign up with Microsoft, log out and login with Microsoft again"
"unknown","Sun Oct 27 04:20:29 GMT 2024","Sun Oct 27 04:20:29 GMT 2024","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"failed","Sun Oct 27 04:38:17 GMT 2024","Sun Oct 27 04:38:56 GMT 2024","38498","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToGoogle","Verify if a teacher can link account to Google","A teacher can link account to Google through social feature"
"failed","Sun Oct 27 04:35:54 GMT 2024","Sun Oct 27 04:36:30 GMT 2024","35943","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToClever","Verify if a student can link account to Clever","A student can link account to Clever through social feature"
"failed","Sun Oct 27 04:24:08 GMT 2024","Sun Oct 27 04:24:56 GMT 2024","47975","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateSpecificPassageActivity","Verify if a teacher can create specific passage activity","Check if a prem teacher can create specific passage activity with default settings for all students"
"failed","Sun Oct 27 04:46:34 GMT 2024","Sun Oct 27 04:46:53 GMT 2024","19443","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchoolInUSA","Verify if a teacher can create a custom school during signing up with the country USA","A teacher can sign up with username and password. Create a custom school on a third step. Country of the custom school is the USA. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"failed","Sun Oct 27 04:48:06 GMT 2024","Sun Oct 27 04:49:21 GMT 2024","75049","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithMS","Verify if a teacher can sign up with MS","A teacher can sign up with Microsoft and log out. Teacher can log in to the system with Microsoft"
"failed","Sun Oct 27 04:36:30 GMT 2024","Sun Oct 27 04:36:56 GMT 2024","25905","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToGoogle","Verify if a student can link account to Google","A student can link account to Google through social feature"
"failed","Sun Oct 27 04:49:39 GMT 2024","Sun Oct 27 04:49:57 GMT 2024","18132","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsernameAndSchool","Verify if a teacher can select a school from the list during signing up","A teacher can sign up with username and password. Select school in the schools list on a third step. Pricing page is skipped. Selected school is linked to the teacher. The teacher can login."
"passed","Sun Oct 27 04:23:33 GMT 2024","Sun Oct 27 04:24:07 GMT 2024","34387","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivityWithCustomSettings","Verify if a premium teacher can create recurring weekly activity with custom settings","Check if an existing teacher can create recurring weekly activity with custom settings for all classes"
"failed","Sun Oct 27 04:40:46 GMT 2024","Sun Oct 27 04:42:00 GMT 2024","73651","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithGoogle","Verify if a student can sign up with Google","A student can sign up with Google, log out and login with Google again"
"failed","Sun Oct 27 04:46:15 GMT 2024","Sun Oct 27 04:46:33 GMT 2024","17470","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchool","Verify if a teacher can create a custom school during signing up","A teacher can sign up with username and password. Create a custom school on a third step. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"failed","Sun Oct 27 04:36:56 GMT 2024","Sun Oct 27 04:37:38 GMT 2024","41519","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToMS","Verify if a student can link account to Microsoft","A student can link account to Microsoft through social feature"
"passed","Sun Oct 27 04:30:58 GMT 2024","Sun Oct 27 04:33:10 GMT 2024","132578","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithRandomAnswers","Verify if a student is able to complete quizzes","Check if a can complete quizzes with random answers"
"failed","Sun Oct 27 04:21:17 GMT 2024","Sun Oct 27 04:22:03 GMT 2024","45491","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"unknown","Sun Oct 27 04:20:29 GMT 2024","Sun Oct 27 04:20:29 GMT 2024","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromFirstClass","studentsFromFirstClass","Actions with the first class"
"failed","Sun Oct 27 04:49:58 GMT 2024","Sun Oct 27 04:50:16 GMT 2024","18282","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidPassword","Verify if a user ISN'T able to log in using incorrect password","Check if a user can't log in using not correct password (Negative case)"
"passed","Sun Oct 27 04:33:11 GMT 2024","Sun Oct 27 04:34:33 GMT 2024","81791","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"passed","Sun Oct 27 04:43:16 GMT 2024","Sun Oct 27 04:43:42 GMT 2024","25637","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithUsername","Verify if a student can sign up with username and password","A student can sign up with username and password, log out and login again"
"unknown","Sun Oct 27 04:20:28 GMT 2024","Sun Oct 27 04:20:28 GMT 2024","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
