"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Aug 04 04:58:49 GMT 2025","Mon Aug 04 04:59:02 GMT 2025","12722","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivityWithCustomSettings","Verify if a teacher can create competition activity with custom settings","Check if an existing teacher can create competition activity with custom settings"
"failed","Mon Aug 04 05:08:52 GMT 2025","Mon Aug 04 05:09:05 GMT 2025","12496","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreation","Verify if a teacher can create classes","A teacher can create a few classes only with the class name"
"failed","Mon Aug 04 05:01:35 GMT 2025","Mon Aug 04 05:01:48 GMT 2025","12730","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewTeacherLogIn","Verify if a teacher is able to sign up and then log in using username and password credentials","Check if a new user can create a teacher's account, log out and then log in (Positive case)"
"unknown","Mon Aug 04 04:58:10 GMT 2025","Mon Aug 04 04:58:10 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewTeacherStudent","Verify if a new student who was created by a teacher can get a pretest and complete it","A student who was created by a teacher can complete a pretest with random answers"
"failed","Mon Aug 04 05:00:07 GMT 2025","Mon Aug 04 05:00:20 GMT 2025","12427","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaClassCode","Verify if a student can join to teacher class with class code","A student can join to class using class code"
"failed","Mon Aug 04 05:11:45 GMT 2025","Mon Aug 04 05:11:57 GMT 2025","12218","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsernameAndSchool","Verify if a teacher can select a school from the list during signing up","A teacher can sign up with username and password. Select school in the schools list on a third step. Pricing page is skipped. Selected school is linked to the teacher. The teacher can login."
"failed","Mon Aug 04 05:00:59 GMT 2025","Mon Aug 04 05:01:16 GMT 2025","17649","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewParentLogIn","Verify if a parent is able to sign up and then log in using username and password credentials","Check if a new user can create a parent's account, log out and then log in (Positive case)"
"failed","Mon Aug 04 04:58:37 GMT 2025","Mon Aug 04 04:58:49 GMT 2025","12435","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"failed","Mon Aug 04 05:02:24 GMT 2025","Mon Aug 04 05:02:42 GMT 2025","17904","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
"failed","Mon Aug 04 05:11:33 GMT 2025","Mon Aug 04 05:11:45 GMT 2025","12308","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsername","Verify if a teacher can sign up with username and password","A teacher can sign up with username. Select school page and pricing page are skipped. No linked school for this teacher in BO. Teacher can log in to the system"
"failed","Mon Aug 04 05:04:45 GMT 2025","Mon Aug 04 05:05:21 GMT 2025","36192","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToMS","Verify if a student can link account to Microsoft","A student can link account to Microsoft through social feature"
"failed","Mon Aug 04 05:09:05 GMT 2025","Mon Aug 04 05:09:18 GMT 2025","12476","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreationWithAdditionalInfoAsNonPremiumTeacher","Verify if a non prem teacher can create classes with additional options","A non prem teacher can create classes with available additional settings"
"failed","Mon Aug 04 05:08:04 GMT 2025","Mon Aug 04 05:08:34 GMT 2025","30474","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithMicrosoft","Verify if a student can sign up with Microsoft","A student can sign up with Microsoft, log out and login with Microsoft again"
"failed","Mon Aug 04 05:12:16 GMT 2025","Mon Aug 04 05:12:34 GMT 2025","17833","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidUsername","Verify if a user ISN'T able to log in using invalid username","Check if a user can't log in using not correct username (Negative case)"
"failed","Mon Aug 04 05:05:22 GMT 2025","Mon Aug 04 05:05:57 GMT 2025","35206","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToClever","Verify if a teacher can link account to Clever","A teacher can link account to Clever through social feature"
"unknown","Mon Aug 04 04:58:10 GMT 2025","Mon Aug 04 04:58:10 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"failed","Mon Aug 04 04:59:15 GMT 2025","Mon Aug 04 04:59:28 GMT 2025","12591","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivityWithCustomSettings","Verify if a premium teacher can create recurring weekly activity with custom settings","Check if an existing teacher can create recurring weekly activity with custom settings for all classes"
"unknown","Mon Aug 04 04:58:10 GMT 2025","Mon Aug 04 04:58:10 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"failed","Mon Aug 04 04:59:41 GMT 2025","Mon Aug 04 04:59:54 GMT 2025","12634","Gradle suite","Gradle test","AddStudentsTests","AddStudentsTests","checkClassAndStudentCreation","Verify if a teacher can create classes and add students to these classes","A teacher can create classes, then add students to these classes. These students can log in to the system "
"failed","Mon Aug 04 04:59:54 GMT 2025","Mon Aug 04 05:00:07 GMT 2025","12592","Gradle suite","Gradle test","BOTests","BOTests","makeTeacherPrem","Verify if an admin can make teacher premium","An admin can make teacher premium"
"failed","Mon Aug 04 04:59:02 GMT 2025","Mon Aug 04 04:59:15 GMT 2025","12640","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"failed","Mon Aug 04 05:02:42 GMT 2025","Mon Aug 04 05:03:01 GMT 2025","18047","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithRandomAnswers","Verify if a student is able to complete quizzes","Check if a can complete quizzes with random answers"
"failed","Mon Aug 04 05:10:31 GMT 2025","Mon Aug 04 05:11:02 GMT 2025","30462","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithGoogle","Verify if a teacher can sign up with Google","A teacher can sign up with Google and log out. Teacher can log in to the system with Google"
"failed","Mon Aug 04 05:08:34 GMT 2025","Mon Aug 04 05:08:52 GMT 2025","17921","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithUsername","Verify if a student can sign up with username and password","A student can sign up with username and password, log out and login again"
"failed","Mon Aug 04 05:03:37 GMT 2025","Mon Aug 04 05:04:08 GMT 2025","30902","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToClever","Verify if a student can link account to Clever","A student can link account to Clever through social feature"
"failed","Mon Aug 04 05:05:57 GMT 2025","Mon Aug 04 05:06:28 GMT 2025","30929","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToGoogle","Verify if a teacher can link account to Google","A teacher can link account to Google through social feature"
