"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jan 12 04:36:49 GMT 2025","Sun Jan 12 04:37:10 GMT 2025","21481","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaClassCode","Verify if a student can join to teacher class with class code","A student can join to class using class code"
"unknown","Sun Jan 12 04:20:25 GMT 2025","Sun Jan 12 04:20:25 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"unknown","Sun Jan 12 04:20:25 GMT 2025","Sun Jan 12 04:20:25 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"failed","Sun Jan 12 04:49:08 GMT 2025","Sun Jan 12 04:49:47 GMT 2025","38384","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToGoogle","Verify if a teacher can link account to Google","A teacher can link account to Google through social feature"
"passed","Sun Jan 12 04:38:41 GMT 2025","Sun Jan 12 04:39:07 GMT 2025","25449","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewStudentLogIn","Verify if a student is able to sign up and then log in using username and password credentials","Check if a new user can create a student's account, log out and then log in (Positive case)"
"unknown","Sun Jan 12 04:20:25 GMT 2025","Sun Jan 12 04:20:25 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"failed","Sun Jan 12 04:33:10 GMT 2025","Sun Jan 12 04:34:01 GMT 2025","51479","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivityWithCustomSettings","Verify if a teacher can create competition activity with custom settings","Check if an existing teacher can create competition activity with custom settings"
"passed","Sun Jan 12 04:39:54 GMT 2025","Sun Jan 12 04:42:03 GMT 2025","128898","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
"failed","Sun Jan 12 04:57:35 GMT 2025","Sun Jan 12 04:57:55 GMT 2025","19773","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchoolInUSA","Verify if a teacher can create a custom school during signing up with the country USA","A teacher can sign up with username and password. Create a custom school on a third step. Country of the custom school is the USA. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"failed","Sun Jan 12 04:54:26 GMT 2025","Sun Jan 12 04:54:44 GMT 2025","17849","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithUsername","Verify if a student can sign up with username and password","A student can sign up with username and password, log out and login again"
"passed","Sun Jan 12 04:43:42 GMT 2025","Sun Jan 12 04:45:04 GMT 2025","82058","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"failed","Sun Jan 12 04:36:04 GMT 2025","Sun Jan 12 04:36:26 GMT 2025","21477","Gradle suite","Gradle test","AddStudentsTests","AddStudentsTests","checkClassAndStudentCreation","Verify if a teacher can create classes and add students to these classes","A teacher can create classes, then add students to these classes. These students can log in to the system "
"failed","Sun Jan 12 05:00:30 GMT 2025","Sun Jan 12 05:00:49 GMT 2025","18493","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidPassword","Verify if a user ISN'T able to log in using incorrect password","Check if a user can't log in using not correct password (Negative case)"
"failed","Sun Jan 12 05:00:49 GMT 2025","Sun Jan 12 05:01:08 GMT 2025","18419","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidUsername","Verify if a user ISN'T able to log in using invalid username","Check if a user can't log in using not correct username (Negative case)"
"passed","Sun Jan 12 04:34:40 GMT 2025","Sun Jan 12 04:35:15 GMT 2025","34723","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivityWithCustomSettings","Verify if a premium teacher can create recurring weekly activity with custom settings","Check if an existing teacher can create recurring weekly activity with custom settings for all classes"
"failed","Sun Jan 12 04:37:11 GMT 2025","Sun Jan 12 04:37:31 GMT 2025","20391","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaTeacherEmail","Verify if a student send request to join to teacher and teacher can accept it","A student can send request to join to a teacher using teacher email. Teacher can accept this request"
"failed","Sun Jan 12 04:32:24 GMT 2025","Sun Jan 12 04:33:09 GMT 2025","45601","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"failed","Sun Jan 12 04:50:39 GMT 2025","Sun Jan 12 04:51:49 GMT 2025","70911","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithClever","Verify if a student can sign up with Clever","A student can sign up with Clever, log out and login with Clever again"
"passed","Sun Jan 12 04:55:34 GMT 2025","Sun Jan 12 04:56:05 GMT 2025","30557","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreationWithAdditionalInfoAsPremiumTeacher","Verify if a prem teacher can create classes with additional options","A prem teacher can create classes with all additional settings"
"passed","Sun Jan 12 04:38:15 GMT 2025","Sun Jan 12 04:38:40 GMT 2025","25709","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewParentLogIn","Verify if a parent is able to sign up and then log in using username and password credentials","Check if a new user can create a parent's account, log out and then log in (Positive case)"
"failed","Sun Jan 12 04:39:07 GMT 2025","Sun Jan 12 04:39:24 GMT 2025","17229","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewTeacherLogIn","Verify if a teacher is able to sign up and then log in using username and password credentials","Check if a new user can create a teacher's account, log out and then log in (Positive case)"
"unknown","Sun Jan 12 04:20:25 GMT 2025","Sun Jan 12 04:20:25 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromFirstClass","studentsFromFirstClass","Actions with the first class"
"failed","Sun Jan 12 04:35:16 GMT 2025","Sun Jan 12 04:36:04 GMT 2025","48319","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateSpecificPassageActivity","Verify if a teacher can create specific passage activity","Check if a prem teacher can create specific passage activity with default settings for all students"
"passed","Sun Jan 12 04:36:27 GMT 2025","Sun Jan 12 04:36:48 GMT 2025","21298","Gradle suite","Gradle test","BOTests","BOTests","makeTeacherPrem","Verify if an admin can make teacher premium","An admin can make teacher premium"
"failed","Sun Jan 12 04:56:05 GMT 2025","Sun Jan 12 04:57:17 GMT 2025","71550","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithClever","Verify if a teacher can sign up with Clever","A teacher can sign up with Clever and log out. Teacher can log in to the system with Clever"
"failed","Sun Jan 12 04:59:56 GMT 2025","Sun Jan 12 05:00:12 GMT 2025","16190","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsername","Verify if a teacher can sign up with username and password","A teacher can sign up with username. Select school page and pricing page are skipped. No linked school for this teacher in BO. Teacher can log in to the system"
"failed","Sun Jan 12 04:57:56 GMT 2025","Sun Jan 12 04:59:08 GMT 2025","71731","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithGoogle","Verify if a teacher can sign up with Google","A teacher can sign up with Google and log out. Teacher can log in to the system with Google"
"passed","Sun Jan 12 04:42:04 GMT 2025","Sun Jan 12 04:43:41 GMT 2025","97879","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithRandomAnswers","Verify if a student is able to complete quizzes","Check if a can complete quizzes with random answers"
"failed","Sun Jan 12 04:53:04 GMT 2025","Sun Jan 12 04:54:25 GMT 2025","80993","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithMicrosoft","Verify if a student can sign up with Microsoft","A student can sign up with Microsoft, log out and login with Microsoft again"
"failed","Sun Jan 12 04:51:50 GMT 2025","Sun Jan 12 04:53:04 GMT 2025","73705","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithGoogle","Verify if a student can sign up with Google","A student can sign up with Google, log out and login with Google again"
"passed","Sun Jan 12 04:39:25 GMT 2025","Sun Jan 12 04:39:33 GMT 2025","8368","Gradle suite","Gradle test","LoginTests","LoginTests","checkParentLogIn","Verify if an existing parent is able to log in using username and password credentials","Check if an existing parent can log in (Positive case)"
"passed","Sun Jan 12 04:39:42 GMT 2025","Sun Jan 12 04:39:53 GMT 2025","11159","Gradle suite","Gradle test","LoginTests","LoginTests","checkTeacherLogIn","Verify if an existing teacher is able to log in using username and password credentials","Check if an existing teacher can log in (Positive case)"
"passed","Sun Jan 12 04:54:45 GMT 2025","Sun Jan 12 04:55:14 GMT 2025","29088","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreation","Verify if a teacher can create classes","A teacher can create a few classes only with the class name"
"failed","Sun Jan 12 04:46:26 GMT 2025","Sun Jan 12 04:47:03 GMT 2025","37654","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToClever","Verify if a student can link account to Clever","A student can link account to Clever through social feature"
"failed","Sun Jan 12 04:34:02 GMT 2025","Sun Jan 12 04:34:40 GMT 2025","37396","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"failed","Sun Jan 12 05:00:12 GMT 2025","Sun Jan 12 05:00:30 GMT 2025","17893","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsernameAndSchool","Verify if a teacher can select a school from the list during signing up","A teacher can sign up with username and password. Select school in the schools list on a third step. Pricing page is skipped. Selected school is linked to the teacher. The teacher can login."
