"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 05 04:56:55 GMT 2024","Tue Nov 05 04:57:14 GMT 2024","19362","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchoolInUSA","Verify if a teacher can create a custom school during signing up with the country USA","A teacher can sign up with username and password. Create a custom school on a third step. Country of the custom school is the USA. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"passed","Tue Nov 05 04:38:45 GMT 2024","Tue Nov 05 04:38:53 GMT 2024","8369","Gradle suite","Gradle test","LoginTests","LoginTests","checkStudentLogIn","Verify if an existing student is able to log in using username and password credentials","Check if an existing student can log in (Positive case)"
"unknown","Tue Nov 05 04:20:46 GMT 2024","Tue Nov 05 04:20:46 GMT 2024","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"passed","Tue Nov 05 04:41:08 GMT 2024","Tue Nov 05 04:43:20 GMT 2024","132707","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithRandomAnswers","Verify if a student is able to complete quizzes","Check if a can complete quizzes with random answers"
"failed","Tue Nov 05 04:36:04 GMT 2024","Tue Nov 05 04:36:24 GMT 2024","20640","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaClassCode","Verify if a student can join to teacher class with class code","A student can join to class using class code"
"failed","Tue Nov 05 04:56:36 GMT 2024","Tue Nov 05 04:56:54 GMT 2024","17752","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchool","Verify if a teacher can create a custom school during signing up","A teacher can sign up with username and password. Create a custom school on a third step. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"passed","Tue Nov 05 04:38:36 GMT 2024","Tue Nov 05 04:38:45 GMT 2024","8313","Gradle suite","Gradle test","LoginTests","LoginTests","checkParentLogIn","Verify if an existing parent is able to log in using username and password credentials","Check if an existing parent can log in (Positive case)"
"failed","Tue Nov 05 04:48:38 GMT 2024","Tue Nov 05 04:49:16 GMT 2024","37875","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToGoogle","Verify if a teacher can link account to Google","A teacher can link account to Google through social feature"
"failed","Tue Nov 05 04:36:25 GMT 2024","Tue Nov 05 04:36:44 GMT 2024","19895","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaTeacherEmail","Verify if a student send request to join to teacher and teacher can accept it","A student can send request to join to a teacher using teacher email. Teacher can accept this request"
"failed","Tue Nov 05 04:31:44 GMT 2024","Tue Nov 05 04:32:29 GMT 2024","45265","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"failed","Tue Nov 05 04:35:20 GMT 2024","Tue Nov 05 04:35:42 GMT 2024","21348","Gradle suite","Gradle test","AddStudentsTests","AddStudentsTests","checkClassAndStudentCreation","Verify if a teacher can create classes and add students to these classes","A teacher can create classes, then add students to these classes. These students can log in to the system "
"failed","Tue Nov 05 04:46:37 GMT 2024","Tue Nov 05 04:47:15 GMT 2024","38036","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToGoogle","Verify if a student can link account to Google","A student can link account to Google through social feature"
"unknown","Tue Nov 05 04:20:46 GMT 2024","Tue Nov 05 04:20:46 GMT 2024","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"failed","Tue Nov 05 04:57:14 GMT 2024","Tue Nov 05 04:58:26 GMT 2024","71684","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithGoogle","Verify if a teacher can sign up with Google","A teacher can sign up with Google and log out. Teacher can log in to the system with Google"
"failed","Tue Nov 05 04:38:18 GMT 2024","Tue Nov 05 04:38:36 GMT 2024","17896","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewTeacherLogIn","Verify if a teacher is able to sign up and then log in using username and password credentials","Check if a new user can create a teacher's account, log out and then log in (Positive case)"
"failed","Tue Nov 05 04:33:19 GMT 2024","Tue Nov 05 04:33:57 GMT 2024","37231","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"passed","Tue Nov 05 04:43:21 GMT 2024","Tue Nov 05 04:44:42 GMT 2024","81758","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"failed","Tue Nov 05 04:32:29 GMT 2024","Tue Nov 05 04:33:19 GMT 2024","49193","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivityWithCustomSettings","Verify if a teacher can create competition activity with custom settings","Check if an existing teacher can create competition activity with custom settings"
"unknown","Tue Nov 05 04:20:46 GMT 2024","Tue Nov 05 04:20:46 GMT 2024","1","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","createTeacherAccount","createTeacherAccount","Creating a teacher"
"passed","Tue Nov 05 04:44:43 GMT 2024","Tue Nov 05 04:46:03 GMT 2024","79890","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
