"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 15 05:37:26 GMT 2025","Mon Sep 15 05:37:56 GMT 2025","30084","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithMS","Verify if a teacher can sign up with MS","A teacher can sign up with Microsoft and log out. Teacher can log in to the system with Microsoft"
"skipped","Mon Sep 15 04:46:34 GMT 2025","Mon Sep 15 04:46:34 GMT 2025","0","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithRandomAnswers","Verify if a student is able to complete quizzes","Check if a can complete quizzes with random answers"
"skipped","Mon Sep 15 05:18:04 GMT 2025","Mon Sep 15 05:18:04 GMT 2025","0","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToGoogle","Verify if a student can link account to Google","A student can link account to Google through social feature"
"failed","Mon Sep 15 05:38:09 GMT 2025","Mon Sep 15 05:38:21 GMT 2025","12146","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsernameAndSchool","Verify if a teacher can select a school from the list during signing up","A teacher can sign up with username and password. Select school in the schools list on a third step. Pricing page is skipped. Selected school is linked to the teacher. The teacher can login."
"skipped","Mon Sep 15 05:33:30 GMT 2025","Mon Sep 15 05:33:30 GMT 2025","1","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToMS","Verify if a teacher can link account to Microsoft","A teacher can link account to Microsoft through social feature"
"failed","Mon Sep 15 04:25:09 GMT 2025","Mon Sep 15 04:25:21 GMT 2025","12146","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaClassCode","Verify if a student can join to teacher class with class code","A student can join to class using class code"
"failed","Mon Sep 15 05:34:02 GMT 2025","Mon Sep 15 05:34:34 GMT 2025","31761","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithGoogle","Verify if a student can sign up with Google","A student can sign up with Google, log out and login with Google again"
"failed","Mon Sep 15 05:35:22 GMT 2025","Mon Sep 15 05:35:34 GMT 2025","12127","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreation","Verify if a teacher can create classes","A teacher can create a few classes only with the class name"
"passed","Mon Sep 15 04:26:47 GMT 2025","Mon Sep 15 04:26:56 GMT 2025","9151","Gradle suite","Gradle test","LoginTests","LoginTests","checkParentLogIn","Verify if an existing parent is able to log in using username and password credentials","Check if an existing parent can log in (Positive case)"
"broken","Mon Sep 15 04:37:34 GMT 2025","Mon Sep 15 04:42:04 GMT 2025","270005","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
"unknown","Mon Sep 15 04:23:16 GMT 2025","Mon Sep 15 04:23:16 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"skipped","Mon Sep 15 05:22:34 GMT 2025","Mon Sep 15 05:22:34 GMT 2025","0","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToMS","Verify if a student can link account to Microsoft","A student can link account to Microsoft through social feature"
"failed","Mon Sep 15 05:35:04 GMT 2025","Mon Sep 15 05:35:22 GMT 2025","17450","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithUsername","Verify if a student can sign up with username and password","A student can sign up with username and password, log out and login again"
"failed","Mon Sep 15 04:24:31 GMT 2025","Mon Sep 15 04:24:44 GMT 2025","12201","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateSpecificPassageActivity","Verify if a teacher can create specific passage activity","Check if a prem teacher can create specific passage activity with default settings for all students"
"failed","Mon Sep 15 05:36:43 GMT 2025","Mon Sep 15 05:36:55 GMT 2025","12134","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchoolInUSA","Verify if a teacher can create a custom school during signing up with the country USA","A teacher can sign up with username and password. Create a custom school on a third step. Country of the custom school is the USA. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"failed","Mon Sep 15 04:26:16 GMT 2025","Mon Sep 15 04:26:34 GMT 2025","17461","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewStudentLogIn","Verify if a student is able to sign up and then log in using username and password credentials","Check if a new user can create a student's account, log out and then log in (Positive case)"
