"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Feb 04 04:20:48 GMT 2025","Tue Feb 04 04:21:00 GMT 2025","12388","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"unknown","Tue Feb 04 04:20:04 GMT 2025","Tue Feb 04 04:20:04 GMT 2025","1","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewTeacherStudent","Verify if a new student who was created by a teacher can get a pretest and complete it","A student who was created by a teacher can complete a pretest with random answers"
"unknown","Tue Feb 04 04:20:04 GMT 2025","Tue Feb 04 04:20:04 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"passed","Tue Feb 04 04:23:56 GMT 2025","Tue Feb 04 04:24:04 GMT 2025","8255","Gradle suite","Gradle test","LoginTests","LoginTests","checkStudentLogIn","Verify if an existing student is able to log in using username and password credentials","Check if an existing student can log in (Positive case)"
"failed","Tue Feb 04 04:32:53 GMT 2025","Tue Feb 04 04:33:05 GMT 2025","12293","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreation","Verify if a teacher can create classes","A teacher can create a few classes only with the class name"
"failed","Tue Feb 04 04:33:18 GMT 2025","Tue Feb 04 04:33:31 GMT 2025","12259","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreationWithAdditionalInfoAsPremiumTeacher","Verify if a prem teacher can create classes with additional options","A prem teacher can create classes with all additional settings"
"broken","Tue Feb 04 04:24:17 GMT 2025","Tue Feb 04 04:24:17 GMT 2025","1","Gradle suite","Gradle test","LoginTests","LoginTests","clearCookies","clearCookies",""
"failed","Tue Feb 04 04:28:10 GMT 2025","Tue Feb 04 04:28:31 GMT 2025","20478","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToGoogle","Verify if a teacher can link account to Google","A teacher can link account to Google through social feature"
"failed","Tue Feb 04 04:33:31 GMT 2025","Tue Feb 04 04:34:39 GMT 2025","67597","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithClever","Verify if a teacher can sign up with Clever","A teacher can sign up with Clever and log out. Teacher can log in to the system with Clever"
"unknown","Tue Feb 04 04:20:04 GMT 2025","Tue Feb 04 04:20:04 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"failed","Tue Feb 04 04:20:04 GMT 2025","Tue Feb 04 04:20:22 GMT 2025","17122","Gradle suite","Gradle test","ActivityTests","ActivityTests","studentCanCompleteSpecificPassageActivity","Verify if students can complete specific passage activity","Check if teacher can create an activity, activity is started and new student can complete pretest, start activity, complete next quiz and complete activity"
"unknown","Tue Feb 04 04:20:04 GMT 2025","Tue Feb 04 04:20:04 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"failed","Tue Feb 04 04:21:01 GMT 2025","Tue Feb 04 04:21:13 GMT 2025","12180","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivityWithCustomSettings","Verify if a premium teacher can create recurring weekly activity with custom settings","Check if an existing teacher can create recurring weekly activity with custom settings for all classes"
"failed","Tue Feb 04 04:28:31 GMT 2025","Tue Feb 04 04:28:52 GMT 2025","20399","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToMS","Verify if a teacher can link account to Microsoft","A teacher can link account to Microsoft through social feature"
"failed","Tue Feb 04 04:26:38 GMT 2025","Tue Feb 04 04:27:17 GMT 2025","38531","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToGoogle","Verify if a student can link account to Google","A student can link account to Google through social feature"
