"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 05 04:36:10 GMT 2024","Thu Dec 05 04:36:33 GMT 2024","22554","Gradle suite","Gradle test","BOTests","BOTests","makeTeacherPrem","Verify if an admin can make teacher premium","An admin can make teacher premium"
"failed","Thu Dec 05 04:39:41 GMT 2024","Thu Dec 05 04:39:59 GMT 2024","18343","Gradle suite","Gradle test","LoginTests","LoginTests","checkTeacherLogIn","Verify if an existing teacher is able to log in using username and password credentials","Check if an existing teacher can log in (Positive case)"
"passed","Thu Dec 05 04:53:23 GMT 2024","Thu Dec 05 04:53:57 GMT 2024","34070","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreation","Verify if a teacher can create classes","A teacher can create a few classes only with the class name"
"failed","Thu Dec 05 04:36:57 GMT 2024","Thu Dec 05 04:37:21 GMT 2024","24032","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaTeacherEmail","Verify if a student send request to join to teacher and teacher can accept it","A student can send request to join to a teacher using teacher email. Teacher can accept this request"
"failed","Thu Dec 05 04:35:45 GMT 2024","Thu Dec 05 04:36:10 GMT 2024","25246","Gradle suite","Gradle test","AddStudentsTests","AddStudentsTests","checkClassAndStudentCreation","Verify if a teacher can create classes and add students to these classes","A teacher can create classes, then add students to these classes. These students can log in to the system "
"failed","Thu Dec 05 04:56:01 GMT 2024","Thu Dec 05 04:56:20 GMT 2024","18697","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchool","Verify if a teacher can create a custom school during signing up","A teacher can sign up with username and password. Create a custom school on a third step. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"passed","Thu Dec 05 04:40:00 GMT 2024","Thu Dec 05 04:42:02 GMT 2024","122096","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
"passed","Thu Dec 05 04:53:57 GMT 2024","Thu Dec 05 04:54:19 GMT 2024","21693","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreationWithAdditionalInfoAsNonPremiumTeacher","Verify if a non prem teacher can create classes with additional options","A non prem teacher can create classes with available additional settings"
"failed","Thu Dec 05 04:54:52 GMT 2024","Thu Dec 05 04:56:01 GMT 2024","68718","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithClever","Verify if a teacher can sign up with Clever","A teacher can sign up with Clever and log out. Teacher can log in to the system with Clever"
"failed","Thu Dec 05 04:34:51 GMT 2024","Thu Dec 05 04:35:44 GMT 2024","53931","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateSpecificPassageActivity","Verify if a teacher can create specific passage activity","Check if a prem teacher can create specific passage activity with default settings for all students"
"failed","Thu Dec 05 04:37:22 GMT 2024","Thu Dec 05 04:37:47 GMT 2024","25470","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentLinkClassOnSigningUp","Verify if a student can join a class during signing up","A student can join to class during signing up"
"passed","Thu Dec 05 04:38:11 GMT 2024","Thu Dec 05 04:38:37 GMT 2024","26392","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewParentLogIn","Verify if a parent is able to sign up and then log in using username and password credentials","Check if a new user can create a parent's account, log out and then log in (Positive case)"
"failed","Thu Dec 05 04:57:55 GMT 2024","Thu Dec 05 04:58:44 GMT 2024","48924","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithMS","Verify if a teacher can sign up with MS","A teacher can sign up with Microsoft and log out. Teacher can log in to the system with Microsoft"
"failed","Thu Dec 05 04:31:43 GMT 2024","Thu Dec 05 04:32:32 GMT 2024","49454","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"failed","Thu Dec 05 04:56:43 GMT 2024","Thu Dec 05 04:57:55 GMT 2024","71802","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithGoogle","Verify if a teacher can sign up with Google","A teacher can sign up with Google and log out. Teacher can log in to the system with Google"
"passed","Thu Dec 05 04:39:32 GMT 2024","Thu Dec 05 04:39:41 GMT 2024","8449","Gradle suite","Gradle test","LoginTests","LoginTests","checkStudentLogIn","Verify if an existing student is able to log in using username and password credentials","Check if an existing student can log in (Positive case)"
"failed","Thu Dec 05 04:59:40 GMT 2024","Thu Dec 05 04:59:59 GMT 2024","18526","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidUsername","Verify if a user ISN'T able to log in using invalid username","Check if a user can't log in using not correct username (Negative case)"
