"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 02 04:31:46 GMT 2025","Sun Feb 02 04:33:07 GMT 2025","80894","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithMicrosoft","Verify if a student can sign up with Microsoft","A student can sign up with Microsoft, log out and login with Microsoft again"
"failed","Sun Feb 02 04:28:39 GMT 2025","Sun Feb 02 04:28:59 GMT 2025","20610","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToGoogle","Verify if a teacher can link account to Google","A teacher can link account to Google through social feature"
"passed","Sun Feb 02 04:21:41 GMT 2025","Sun Feb 02 04:22:07 GMT 2025","26179","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewParentLogIn","Verify if a parent is able to sign up and then log in using username and password credentials","Check if a new user can create a parent's account, log out and then log in (Positive case)"
"skipped","Sun Feb 02 04:22:47 GMT 2025","Sun Feb 02 04:22:47 GMT 2025","0","Gradle suite","Gradle test","LoginTests","LoginTests","checkTeacherLogIn","Verify if an existing teacher is able to log in using username and password credentials","Check if an existing teacher can log in (Positive case)"
"failed","Sun Feb 02 04:35:41 GMT 2025","Sun Feb 02 04:36:53 GMT 2025","71992","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithGoogle","Verify if a teacher can sign up with Google","A teacher can sign up with Google and log out. Teacher can log in to the system with Google"
"failed","Sun Feb 02 04:29:00 GMT 2025","Sun Feb 02 04:29:20 GMT 2025","20669","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToMS","Verify if a teacher can link account to Microsoft","A teacher can link account to Microsoft through social feature"
"failed","Sun Feb 02 04:22:49 GMT 2025","Sun Feb 02 04:23:07 GMT 2025","17857","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
"failed","Sun Feb 02 04:35:29 GMT 2025","Sun Feb 02 04:35:41 GMT 2025","12428","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithCustomSchoolInUSA","Verify if a teacher can create a custom school during signing up with the country USA","A teacher can sign up with username and password. Create a custom school on a third step. Country of the custom school is the USA. Pricing page is skipped. Created custom school appeared in BO. The teacher can login."
"failed","Sun Feb 02 04:29:21 GMT 2025","Sun Feb 02 04:30:31 GMT 2025","70144","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithClever","Verify if a student can sign up with Clever","A student can sign up with Clever, log out and login with Clever again"
"failed","Sun Feb 02 04:20:50 GMT 2025","Sun Feb 02 04:21:02 GMT 2025","12401","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaClassCode","Verify if a student can join to teacher class with class code","A student can join to class using class code"
"passed","Sun Feb 02 04:23:26 GMT 2025","Sun Feb 02 04:24:50 GMT 2025","84769","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
