"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jun 19 04:29:36 GMT 2025","Thu Jun 19 04:29:48 GMT 2025","12528","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateSpecificPassageActivity","Verify if a teacher can create specific passage activity","Check if a prem teacher can create specific passage activity with default settings for all students"
"failed","Thu Jun 19 04:31:23 GMT 2025","Thu Jun 19 04:31:41 GMT 2025","18076","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewStudentLogIn","Verify if a student is able to sign up and then log in using username and password credentials","Check if a new user can create a student's account, log out and then log in (Positive case)"
"failed","Thu Jun 19 04:31:41 GMT 2025","Thu Jun 19 04:31:53 GMT 2025","12352","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewTeacherLogIn","Verify if a teacher is able to sign up and then log in using username and password credentials","Check if a new user can create a teacher's account, log out and then log in (Positive case)"
"failed","Thu Jun 19 04:33:40 GMT 2025","Thu Jun 19 04:33:58 GMT 2025","17808","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"failed","Thu Jun 19 04:43:08 GMT 2025","Thu Jun 19 04:43:26 GMT 2025","17677","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidPassword","Verify if a user ISN'T able to log in using incorrect password","Check if a user can't log in using not correct password (Negative case)"
"failed","Thu Jun 19 04:30:01 GMT 2025","Thu Jun 19 04:30:14 GMT 2025","12357","Gradle suite","Gradle test","BOTests","BOTests","makeTeacherPrem","Verify if an admin can make teacher premium","An admin can make teacher premium"
"failed","Thu Jun 19 04:28:45 GMT 2025","Thu Jun 19 04:28:57 GMT 2025","12439","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"failed","Thu Jun 19 04:30:27 GMT 2025","Thu Jun 19 04:30:39 GMT 2025","12337","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaTeacherEmail","Verify if a student send request to join to teacher and teacher can accept it","A student can send request to join to a teacher using teacher email. Teacher can accept this request"
"unknown","Thu Jun 19 04:28:19 GMT 2025","Thu Jun 19 04:28:19 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"failed","Thu Jun 19 04:32:46 GMT 2025","Thu Jun 19 04:33:04 GMT 2025","17601","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
