"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Apr 29 04:33:47 GMT 2025","Tue Apr 29 04:34:18 GMT 2025","30686","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithClever","Verify if a teacher can sign up with Clever","A teacher can sign up with Clever and log out. Teacher can log in to the system with Clever"
"unknown","Tue Apr 29 04:22:01 GMT 2025","Tue Apr 29 04:22:01 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromSecondClass","studentsFromSecondClass","Actions with the second class"
"unknown","Tue Apr 29 04:22:01 GMT 2025","Tue Apr 29 04:22:01 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"failed","Tue Apr 29 04:28:40 GMT 2025","Tue Apr 29 04:29:16 GMT 2025","35931","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToMS","Verify if a student can link account to Microsoft","A student can link account to Microsoft through social feature"
"failed","Tue Apr 29 04:29:47 GMT 2025","Tue Apr 29 04:30:18 GMT 2025","30653","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToGoogle","Verify if a teacher can link account to Google","A teacher can link account to Google through social feature"
"failed","Tue Apr 29 04:23:35 GMT 2025","Tue Apr 29 04:23:48 GMT 2025","12327","Gradle suite","Gradle test","BOTests","BOTests","makeTeacherPrem","Verify if an admin can make teacher premium","An admin can make teacher premium"
"passed","Tue Apr 29 04:25:28 GMT 2025","Tue Apr 29 04:25:37 GMT 2025","9386","Gradle suite","Gradle test","LoginTests","LoginTests","checkParentLogIn","Verify if an existing parent is able to log in using username and password credentials","Check if an existing parent can log in (Positive case)"
"unknown","Tue Apr 29 04:22:01 GMT 2025","Tue Apr 29 04:22:01 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewTeacherStudent","Verify if a new student who was created by a teacher can get a pretest and complete it","A student who was created by a teacher can complete a pretest with random answers"
"failed","Tue Apr 29 04:28:03 GMT 2025","Tue Apr 29 04:28:39 GMT 2025","35968","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToGoogle","Verify if a student can link account to Google","A student can link account to Google through social feature"
"passed","Tue Apr 29 04:25:38 GMT 2025","Tue Apr 29 04:25:47 GMT 2025","9286","Gradle suite","Gradle test","LoginTests","LoginTests","checkStudentLogIn","Verify if an existing student is able to log in using username and password credentials","Check if an existing student can log in (Positive case)"
"failed","Tue Apr 29 04:32:52 GMT 2025","Tue Apr 29 04:33:09 GMT 2025","17612","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithUsername","Verify if a student can sign up with username and password","A student can sign up with username and password, log out and login again"
"failed","Tue Apr 29 04:33:10 GMT 2025","Tue Apr 29 04:33:22 GMT 2025","12214","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreation","Verify if a teacher can create classes","A teacher can create a few classes only with the class name"
"failed","Tue Apr 29 04:30:49 GMT 2025","Tue Apr 29 04:31:20 GMT 2025","30642","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithClever","Verify if a student can sign up with Clever","A student can sign up with Clever, log out and login with Clever again"
"failed","Tue Apr 29 04:22:20 GMT 2025","Tue Apr 29 04:22:32 GMT 2025","12276","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"unknown","Tue Apr 29 04:22:01 GMT 2025","Tue Apr 29 04:22:01 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromFirstClass","studentsFromFirstClass","Actions with the first class"
"failed","Tue Apr 29 04:36:35 GMT 2025","Tue Apr 29 04:36:52 GMT 2025","17681","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidPassword","Verify if a user ISN'T able to log in using incorrect password","Check if a user can't log in using not correct password (Negative case)"
