"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 03 04:24:06 GMT 2025","Mon Feb 03 04:24:14 GMT 2025","8354","Gradle suite","Gradle test","LoginTests","LoginTests","checkParentLogIn","Verify if an existing parent is able to log in using username and password credentials","Check if an existing parent can log in (Positive case)"
"failed","Mon Feb 03 04:23:53 GMT 2025","Mon Feb 03 04:24:05 GMT 2025","12443","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewTeacherLogIn","Verify if a teacher is able to sign up and then log in using username and password credentials","Check if a new user can create a teacher's account, log out and then log in (Positive case)"
"failed","Mon Feb 03 04:32:00 GMT 2025","Mon Feb 03 04:33:07 GMT 2025","67243","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithClever","Verify if a student can sign up with Clever","A student can sign up with Clever, log out and login with Clever again"
"failed","Mon Feb 03 04:35:44 GMT 2025","Mon Feb 03 04:36:02 GMT 2025","17895","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithUsername","Verify if a student can sign up with username and password","A student can sign up with username and password, log out and login again"
"unknown","Mon Feb 03 04:20:28 GMT 2025","Mon Feb 03 04:20:28 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"skipped","Mon Feb 03 04:40:32 GMT 2025","Mon Feb 03 04:40:32 GMT 2025","0","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidUsername","Verify if a user ISN'T able to log in using invalid username","Check if a user can't log in using not correct username (Negative case)"
"failed","Mon Feb 03 04:30:51 GMT 2025","Mon Feb 03 04:31:18 GMT 2025","26853","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToClever","Verify if a teacher can link account to Clever","A teacher can link account to Clever through social feature"
"failed","Mon Feb 03 04:40:19 GMT 2025","Mon Feb 03 04:40:31 GMT 2025","12355","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsernameAndSchool","Verify if a teacher can select a school from the list during signing up","A teacher can sign up with username and password. Select school in the schools list on a third step. Pricing page is skipped. Selected school is linked to the teacher. The teacher can login."
"unknown","Mon Feb 03 04:20:28 GMT 2025","Mon Feb 03 04:20:28 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"passed","Mon Feb 03 04:24:24 GMT 2025","Mon Feb 03 04:26:04 GMT 2025","100073","Gradle suite","Gradle test","NextQuizTests","NextQuizTests","checkNextQuizCompletingWithCorrectAnswers","Verify if a student is able to pass quizzes","Check if a student can complete quizzes with correct answers"
