"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Sun Apr 20 04:21:03 GMT 2025","Sun Apr 20 04:21:03 GMT 2025","0","Gradle suite","Gradle test","NewPretestTests","NewPretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"failed","Sun Apr 20 04:30:35 GMT 2025","Sun Apr 20 04:31:17 GMT 2025","41944","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithGoogle","Verify if a student can sign up with Google","A student can sign up with Google, log out and login with Google again"
"failed","Sun Apr 20 04:21:22 GMT 2025","Sun Apr 20 04:21:35 GMT 2025","12777","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"failed","Sun Apr 20 04:23:32 GMT 2025","Sun Apr 20 04:23:45 GMT 2025","13738","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkTeacherRejectStudentRequest","Verify if a student send request to join to teacher and teacher can reject it","A student can send request to join to a teacher using teacher email. Teacher can reject this request"
"unknown","Sun Apr 20 04:21:03 GMT 2025","Sun Apr 20 04:21:03 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"failed","Sun Apr 20 04:22:01 GMT 2025","Sun Apr 20 04:22:14 GMT 2025","12521","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivityWithCustomSettings","Verify if a premium teacher can create recurring weekly activity with custom settings","Check if an existing teacher can create recurring weekly activity with custom settings for all classes"
"passed","Sun Apr 20 04:24:46 GMT 2025","Sun Apr 20 04:24:57 GMT 2025","11220","Gradle suite","Gradle test","LoginTests","LoginTests","checkStudentLogIn","Verify if an existing student is able to log in using username and password credentials","Check if an existing student can log in (Positive case)"
"failed","Sun Apr 20 04:30:00 GMT 2025","Sun Apr 20 04:30:35 GMT 2025","34214","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithClever","Verify if a student can sign up with Clever","A student can sign up with Clever, log out and login with Clever again"
"failed","Sun Apr 20 04:21:48 GMT 2025","Sun Apr 20 04:22:01 GMT 2025","12587","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"failed","Sun Apr 20 04:24:57 GMT 2025","Sun Apr 20 04:25:16 GMT 2025","18960","Gradle suite","Gradle test","LoginTests","LoginTests","checkTeacherLogIn","Verify if an existing teacher is able to log in using username and password credentials","Check if an existing teacher can log in (Positive case)"
"failed","Sun Apr 20 04:26:40 GMT 2025","Sun Apr 20 04:27:12 GMT 2025","31370","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToClever","Verify if a student can link account to Clever","A student can link account to Clever through social feature"
"passed","Sun Apr 20 04:24:36 GMT 2025","Sun Apr 20 04:24:45 GMT 2025","9788","Gradle suite","Gradle test","LoginTests","LoginTests","checkParentLogIn","Verify if an existing parent is able to log in using username and password credentials","Check if an existing parent can log in (Positive case)"
