"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 02 05:02:48 GMT 2024","Sun Jun 02 05:03:07 GMT 2024","19110","Gradle suite","Gradle test","TeacherClassTests","TeacherClassTests","checkClassCreationWithAdditionalInfoAsNonPremiumTeacher","Verify if a non prem teacher can create classes with additional options","A non prem teacher can create classes with available additional settings"
"passed","Sun Jun 02 04:37:51 GMT 2024","Sun Jun 02 04:38:38 GMT 2024","46857","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"failed","Sun Jun 02 04:55:39 GMT 2024","Sun Jun 02 04:56:17 GMT 2024","38150","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToGoogle","Verify if a student can link account to Google","A student can link account to Google through social feature"
"passed","Sun Jun 02 04:35:58 GMT 2024","Sun Jun 02 04:36:52 GMT 2024","53826","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"passed","Sun Jun 02 04:42:43 GMT 2024","Sun Jun 02 04:43:59 GMT 2024","75892","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentJoinToTeacherViaTeacherEmail","Verify if a student send request to join to teacher and teacher can accept it","A student can send request to join to a teacher using teacher email. Teacher can accept this request"
"passed","Sun Jun 02 04:16:47 GMT 2024","Sun Jun 02 04:35:57 GMT 2024","1150789","Gradle suite","Gradle test","ActivityTests","ActivityTests","studentCanCompleteSpecificPassageActivity","Verify if students can complete specific passage activity","Check if teacher can create an activity, activity is started and new student can complete pretest, start activity, complete next quiz and complete activity"
"passed","Sun Jun 02 04:36:52 GMT 2024","Sun Jun 02 04:37:50 GMT 2024","58474","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivityWithCustomSettings","Verify if a teacher can create competition activity with custom settings","Check if an existing teacher can create competition activity with custom settings"
"passed","Sun Jun 02 04:53:47 GMT 2024","Sun Jun 02 04:55:07 GMT 2024","79923","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithRandomAnswers","Verify if a new student can complete a pretest","A student who was created with username+password can complete a pretest with random answers"
"failed","Sun Jun 02 04:58:09 GMT 2024","Sun Jun 02 04:58:50 GMT 2024","40795","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToMS","Verify if a teacher can link account to Microsoft","A teacher can link account to Microsoft through social feature"
"failed","Sun Jun 02 05:00:39 GMT 2024","Sun Jun 02 05:01:54 GMT 2024","74943","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithMicrosoft","Verify if a student can sign up with Microsoft","A student can sign up with Microsoft, log out and login with Microsoft again"
"unknown","Sun Jun 02 04:16:46 GMT 2024","Sun Jun 02 04:16:46 GMT 2024","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromFirstClass","studentsFromFirstClass","Actions with the first class"
"passed","Sun Jun 02 04:41:16 GMT 2024","Sun Jun 02 04:41:37 GMT 2024","20950","Gradle suite","Gradle test","BOTests","BOTests","makeTeacherPrem","Verify if an admin can make teacher premium","An admin can make teacher premium"
