"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 09 04:32:50 GMT 2025","Thu Jan 09 04:33:43 GMT 2025","53251","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivityWithCustomSettings","Verify if a teacher can create competition activity with custom settings","Check if an existing teacher can create competition activity with custom settings"
"failed","Thu Jan 09 04:48:53 GMT 2025","Thu Jan 09 04:50:00 GMT 2025","66740","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithClever","Verify if a student can sign up with Clever","A student can sign up with Clever, log out and login with Clever again"
"failed","Thu Jan 09 04:58:39 GMT 2025","Thu Jan 09 04:58:58 GMT 2025","18808","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsernameAndSchool","Verify if a teacher can select a school from the list during signing up","A teacher can sign up with username and password. Select school in the schools list on a third step. Pricing page is skipped. Selected school is linked to the teacher. The teacher can login."
"passed","Thu Jan 09 04:38:20 GMT 2025","Thu Jan 09 04:38:46 GMT 2025","26049","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewParentLogIn","Verify if a parent is able to sign up and then log in using username and password credentials","Check if a new user can create a parent's account, log out and then log in (Positive case)"
"passed","Thu Jan 09 04:42:19 GMT 2025","Thu Jan 09 04:43:43 GMT 2025","83804","Gradle suite","Gradle test","PretestTests","PretestTests","checkPretestExecutionAsNewStudentWithCorrectAnswers","Verify if a new student can complete a pretest with correct answers","A student who was created with username+password can complete a pretest with correct answers"
"failed","Thu Jan 09 04:58:21 GMT 2025","Thu Jan 09 04:58:38 GMT 2025","17189","Gradle suite","Gradle test","TeacherSignUpTests","TeacherSignUpTests","checkTeacherSignUpWithUsername","Verify if a teacher can sign up with username and password","A teacher can sign up with username. Select school page and pricing page are skipped. No linked school for this teacher in BO. Teacher can log in to the system"
"failed","Thu Jan 09 04:39:12 GMT 2025","Thu Jan 09 04:39:31 GMT 2025","18857","Gradle suite","Gradle test","LoginTests","LoginTests","checkNewTeacherLogIn","Verify if a teacher is able to sign up and then log in using username and password credentials","Check if a new user can create a teacher's account, log out and then log in (Positive case)"
"failed","Thu Jan 09 04:45:05 GMT 2025","Thu Jan 09 04:45:39 GMT 2025","33796","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkStudentLinkToClever","Verify if a student can link account to Clever","A student can link account to Clever through social feature"
"unknown","Thu Jan 09 04:20:51 GMT 2025","Thu Jan 09 04:20:51 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","studentsFromThirdClass","studentsFromThirdClass","Actions with the third class"
"failed","Thu Jan 09 04:58:58 GMT 2025","Thu Jan 09 04:59:16 GMT 2025","18358","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidPassword","Verify if a user ISN'T able to log in using incorrect password","Check if a user can't log in using not correct password (Negative case)"
"failed","Thu Jan 09 04:33:44 GMT 2025","Thu Jan 09 04:34:25 GMT 2025","41186","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateRecurringWeeklyActivity","Verify if a teacher can create recurring weekly activity","Check if a new teacher can create recurring weekly activity with default settings for all classes"
"failed","Thu Jan 09 04:37:32 GMT 2025","Thu Jan 09 04:37:56 GMT 2025","23876","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkStudentLinkClassOnSigningUp","Verify if a student can join a class during signing up","A student can join to class during signing up"
"failed","Thu Jan 09 04:59:17 GMT 2025","Thu Jan 09 04:59:35 GMT 2025","18419","Gradle suite","Gradle test","LoginTests","LoginTests","checkLogInWithInvalidUsername","Verify if a user ISN'T able to log in using invalid username","Check if a user can't log in using not correct username (Negative case)"
"unknown","Thu Jan 09 04:20:51 GMT 2025","Thu Jan 09 04:20:51 GMT 2025","0","Gradle suite","Gradle test","DemoTeacherAccount","DemoTeacherAccount","createTeacherAccount","createTeacherAccount","Creating a teacher"
"passed","Thu Jan 09 04:39:40 GMT 2025","Thu Jan 09 04:39:49 GMT 2025","8610","Gradle suite","Gradle test","LoginTests","LoginTests","checkStudentLogIn","Verify if an existing student is able to log in using username and password credentials","Check if an existing student can log in (Positive case)"
"passed","Thu Jan 09 04:39:49 GMT 2025","Thu Jan 09 04:40:01 GMT 2025","11280","Gradle suite","Gradle test","LoginTests","LoginTests","checkTeacherLogIn","Verify if an existing teacher is able to log in using username and password credentials","Check if an existing teacher can log in (Positive case)"
"failed","Thu Jan 09 04:50:01 GMT 2025","Thu Jan 09 04:51:14 GMT 2025","73804","Gradle suite","Gradle test","StudentSignUpTests","StudentSignUpTests","checkStudentSignUpWithGoogle","Verify if a student can sign up with Google","A student can sign up with Google, log out and login with Google again"
"failed","Thu Jan 09 04:32:01 GMT 2025","Thu Jan 09 04:32:49 GMT 2025","48760","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateCompetitionActivity","Verify if a teacher can create competition activity","Check if an existing teacher can create competition activity with default settings"
"failed","Thu Jan 09 04:46:44 GMT 2025","Thu Jan 09 04:47:22 GMT 2025","37550","Gradle suite","Gradle test","SocialLinkingTests","SocialLinkingTests","checkTeacherLinkToClever","Verify if a teacher can link account to Clever","A teacher can link account to Clever through social feature"
"failed","Thu Jan 09 04:37:56 GMT 2025","Thu Jan 09 04:38:19 GMT 2025","23485","Gradle suite","Gradle test","LinkStudentToTeacher","LinkStudentToTeacher","checkTeacherRejectStudentRequest","Verify if a student send request to join to teacher and teacher can reject it","A student can send request to join to a teacher using teacher email. Teacher can reject this request"
"failed","Thu Jan 09 04:35:06 GMT 2025","Thu Jan 09 04:35:57 GMT 2025","51803","Gradle suite","Gradle test","ActivityTests","ActivityTests","teacherCanCreateSpecificPassageActivity","Verify if a teacher can create specific passage activity","Check if a prem teacher can create specific passage activity with default settings for all students"
